booking_id,user_id,partner_id,booking_date,travel_date,amount_usd,destination_country,booking_status,days_to_travel,name,email,country_x,signup_date,loyalty_status,age,preferred_travel_type,partner_name,partner_type,country_y,rating
384,139,27,2023-08-23,2025-09-13,1001.76,Taiwan,Cancelled,752,Dr. Richard Nelson,robin13@bowman.com,Zimbabwe,2022-07-09,Gold,19,Business,"Hunt, Peterson and Chavez",Airline,Turkmenistan,
385,151,6,2024-08-26,2025-07-24,1599.07,South Africa,Cancelled,332,Travis Adams,ballen@gmail.com,Armenia,2022-07-15,Platinum,25,Relaxation,"Gardner, Davis and Weaver",Airline,Peru,
386,34,12,2024-03-25,2025-10-25,1179.86,Peru,Cancelled,579,Dominic Sanchez,brandon24@yahoo.com,Korea,2024-06-22,Platinum,66,Romantic,Hernandez Group,Airline,Monaco,
387,61,29,2024-08-17,2025-08-08,1272.38,Palau,Cancelled,356,Philip Morgan,gregory82@schmidt-valencia.org,Reunion,2024-02-17,Silver,43,Cultural,Collins-Robles,Hotel,Micronesia,
388,10,14,2025-03-05,2026-03-02,493.54,Benin,Cancelled,362,Brittney Jones,david37@bolton-hayes.com,Macao,2023-05-01,Silver,55,Cultural,Howard Ltd,Airline,Tanzania,4.0
389,124,2,2024-11-19,2026-04-09,235.11,Togo,Pending,506,Kristin Wood,yvaldez@craig.com,Vanuatu,2023-08-19,Bronze,56,Adventure,Watts PLC,Hotel,Tuvalu,2.0
389,124,2,2024-11-19,2026-04-09,235.11,Togo,Pending,506,Kristin Wood,yvaldez@craig.com,Vanuatu,2023-08-19,Bronze,56,Adventure,Watts PLC,Hotel,Tuvalu,3.0
389,124,2,2024-11-19,2026-04-09,235.11,Togo,Pending,506,Kristin Wood,yvaldez@craig.com,Vanuatu,2023-08-19,Bronze,56,Adventure,Watts PLC,Hotel,Tuvalu,1.0
390,156,14,2023-12-27,2026-05-13,814.14,Armenia,Pending,868,Matthew Morgan,waynewarner@norton.com,Angola,2023-02-27,Platinum,40,Adventure,Howard Ltd,Airline,Tanzania,3.0
391,9,28,2024-09-23,2025-07-19,943.71,Algeria,Pending,299,Cesar Payne,garciakristine@montgomery.com,British Virgin Islands,2024-06-14,Platinum,54,Business,"Lara, Peterson and Brown",Airline,Faroe Islands,
392,172,2,2025-03-27,2025-07-08,1832.76,Moldova,Cancelled,103,Tommy Allen,victoriaellison@elliott.org,Swaziland,2023-06-17,Bronze,60,Romantic,Watts PLC,Hotel,Tuvalu,
393,123,13,2024-12-06,2025-12-27,702.26,Nauru,Confirmed,386,Dylan Kim,ericwilliams@wilson.net,Falkland Islands (Malvinas),2024-07-29,Silver,27,Relaxation,Barker LLC,Hotel,Mali,
394,64,29,2024-08-16,2026-03-18,311.56,Swaziland,Cancelled,579,Brian Savage,knightrandy@hotmail.com,Bahrain,2022-06-29,Bronze,39,Relaxation,Collins-Robles,Hotel,Micronesia,2.0
395,30,30,2024-04-03,2026-05-09,315.47,Lao People's Democratic Republic,Confirmed,766,Heather Smith,anthonyclark@chambers.org,Saint Helena,2024-06-03,Bronze,68,Cultural,Williams and Sons,Airline,Liechtenstein,2.0
396,57,22,2024-10-07,2025-07-25,1928.91,Monaco,Cancelled,291,Sean Meyers,anitarodriguez@hotmail.com,Japan,2025-02-04,Bronze,30,Adventure,Miranda-Walker,Hotel,Papua New Guinea,
397,51,25,2024-09-04,2025-08-11,1916.45,New Caledonia,Confirmed,341,Miguel Davis,richardjay@yahoo.com,Christmas Island,2023-02-23,Bronze,25,Relaxation,"Harris, Mosley and Mcbride",Airline,Saint Martin,
398,51,21,2024-09-21,2026-02-14,79.68,Angola,Pending,511,Miguel Davis,richardjay@yahoo.com,Christmas Island,2023-02-23,Bronze,25,Relaxation,"Monroe, Solis and Howell",Airline,Cyprus,3.0
399,153,17,2023-06-21,2025-12-25,1866.01,South Africa,Pending,918,Adam Calderon,heather43@lucas.com,Oman,2023-06-24,Platinum,64,Cultural,Hernandez-House,Hotel,Suriname,1.0
399,153,17,2023-06-21,2025-12-25,1866.01,South Africa,Pending,918,Adam Calderon,heather43@lucas.com,Oman,2023-06-24,Platinum,64,Cultural,Hernandez-House,Hotel,Suriname,5.0
400,112,7,2024-12-06,2025-05-25,74.24,French Southern Territories,Confirmed,170,Amanda Green,efox@simpson.net,Tunisia,2024-03-13,Bronze,37,Business,Williams-Sexton,Hotel,United States of America,2.0
401,183,3,2023-08-20,2025-06-10,966.83,Burundi,Cancelled,660,Cody Singleton,lisawilliams@copeland.org,Saint Helena,2024-11-18,Platinum,49,Relaxation,Mcdonald-Walker,Hotel,Cyprus,
403,11,17,2024-09-26,2025-11-09,769.35,Bouvet Island (Bouvetoya),Pending,409,Garrett Hodges,tiffanybruce@stone.com,Tunisia,2024-03-30,Silver,28,Adventure,Hernandez-House,Hotel,Suriname,1.0
404,171,1,2024-05-12,2025-09-09,1965.84,Kyrgyz Republic,Cancelled,485,Eric Harris,timothyhayes@hotmail.com,Puerto Rico,2022-10-08,Silver,36,Adventure,Dunn Ltd,Airline,Guernsey,5.0
404,171,1,2024-05-12,2025-09-09,1965.84,Kyrgyz Republic,Cancelled,485,Eric Harris,timothyhayes@hotmail.com,Puerto Rico,2022-10-08,Silver,36,Adventure,Dunn Ltd,Airline,Guernsey,5.0
405,91,16,2024-12-19,2025-09-23,1971.25,South Georgia and the South Sandwich Islands,Cancelled,278,Holly Mcknight,vargasanthony@gmail.com,New Caledonia,2022-12-16,Bronze,19,Relaxation,Gonzalez and Sons,Airline,Pakistan,3.0
405,91,16,2024-12-19,2025-09-23,1971.25,South Georgia and the South Sandwich Islands,Cancelled,278,Holly Mcknight,vargasanthony@gmail.com,New Caledonia,2022-12-16,Bronze,19,Relaxation,Gonzalez and Sons,Airline,Pakistan,2.0
406,164,8,2024-03-28,2026-05-06,953.74,Iran,Confirmed,769,Susan Simon,scottholmes@yahoo.com,Guam,2024-02-28,Bronze,30,Relaxation,"Castro, Howard and Jackson",Airline,Saint Martin,4.0
406,164,8,2024-03-28,2026-05-06,953.74,Iran,Confirmed,769,Susan Simon,scottholmes@yahoo.com,Guam,2024-02-28,Bronze,30,Relaxation,"Castro, Howard and Jackson",Airline,Saint Martin,5.0
407,121,15,2025-01-01,2025-06-19,1802.69,Nicaragua,Cancelled,169,Heidi Dixon,stewartangela@fowler.com,Timor-Leste,2022-12-07,Gold,28,Relaxation,"Martinez, Adams and Heath",Hotel,Fiji,5.0
408,155,6,2024-01-16,2025-11-27,494.48,Chad,Cancelled,681,Jessica Brown,maria23@brown.org,Turkey,2024-07-02,Bronze,45,Business,"Gardner, Davis and Weaver",Airline,Peru,
409,50,2,2024-04-17,2025-06-24,1560.83,Cocos (Keeling) Islands,Confirmed,433,Larry Holmes DDS,pricevincent@graham-martin.com,Cape Verde,2023-07-27,Silver,42,Relaxation,Watts PLC,Hotel,Tuvalu,
410,63,16,2024-03-19,2026-02-22,656.74,Mauritania,Pending,705,Christopher Watkins,jillsanders@hotmail.com,Uzbekistan,2022-07-30,Silver,27,Cultural,Gonzalez and Sons,Airline,Pakistan,5.0
410,63,16,2024-03-19,2026-02-22,656.74,Mauritania,Pending,705,Christopher Watkins,jillsanders@hotmail.com,Uzbekistan,2022-07-30,Silver,27,Cultural,Gonzalez and Sons,Airline,Pakistan,2.0
411,198,27,2024-09-27,2025-12-29,1657.94,Malta,Confirmed,458,Maria Fisher,pricejared@baker-giles.org,Christmas Island,2025-01-30,Bronze,45,Relaxation,"Hunt, Peterson and Chavez",Airline,Turkmenistan,
412,58,29,2024-10-20,2026-02-01,1032.3,Korea,Cancelled,469,Kevin Young,youngnicholas@hotmail.com,Rwanda,2024-01-29,Bronze,69,Adventure,Collins-Robles,Hotel,Micronesia,
413,105,18,2023-07-07,2026-02-14,347.36,Timor-Leste,Cancelled,953,Christopher Braun,ashley18@stokes-gomez.com,Heard Island and McDonald Islands,2023-05-19,Silver,33,Cultural,Cooke Inc,Hotel,Colombia,
414,77,10,2024-12-30,2025-09-29,289.32,New Zealand,Cancelled,273,Ellen Riley,nicholas34@levine.com,Dominican Republic,2023-06-03,Platinum,29,Adventure,"Porter, Hampton and Sanchez",Airline,Iran,
415,158,20,2023-12-14,2026-04-03,86.39,Svalbard & Jan Mayen Islands,Cancelled,841,Steven Watson,mcooper@coleman.com,Ecuador,2024-11-15,Gold,61,Adventure,Jones-Yates,Hotel,Eritrea,5.0
416,173,15,2024-04-19,2025-09-20,1295.21,India,Cancelled,519,Donald Burns,scott13@williams.com,Madagascar,2023-12-12,Bronze,44,Adventure,"Martinez, Adams and Heath",Hotel,Fiji,
417,84,18,2025-05-13,2025-10-05,1776.19,Ethiopia,Cancelled,145,Dr. Curtis Miller Jr.,iluna@yahoo.com,Senegal,2022-10-13,Silver,61,Romantic,Cooke Inc,Hotel,Colombia,
418,177,1,2024-12-07,2025-11-18,783.51,Turks and Caicos Islands,Cancelled,346,Dawn Dixon,courtneypatterson@barton.com,Nepal,2025-03-10,Gold,27,Business,Dunn Ltd,Airline,Guernsey,
419,40,15,2024-04-06,2026-01-27,420.02,Morocco,Confirmed,661,Vanessa Johnson,chendonna@hernandez.com,Turkmenistan,2023-03-03,Platinum,39,Business,"Martinez, Adams and Heath",Hotel,Fiji,
420,162,15,2023-10-01,2026-01-18,929.81,Chad,Cancelled,840,Kimberly Warner,michael18@lester.net,United States Minor Outlying Islands,2022-08-18,Platinum,34,Business,"Martinez, Adams and Heath",Hotel,Fiji,5.0
421,167,13,2025-02-05,2025-09-21,580.12,Cyprus,Confirmed,228,Katherine Pena,omiller@torres.com,Botswana,2024-08-15,Silver,53,Business,Barker LLC,Hotel,Mali,
422,139,21,2024-10-18,2026-01-26,1175.17,Mauritius,Cancelled,465,Dr. Richard Nelson,robin13@bowman.com,Zimbabwe,2022-07-09,Gold,19,Business,"Monroe, Solis and Howell",Airline,Cyprus,
423,192,17,2024-10-24,2025-09-12,1140.16,Norfolk Island,Pending,323,Eric Smith,garzaerin@yahoo.com,American Samoa,2024-01-22,Silver,70,Relaxation,Hernandez-House,Hotel,Suriname,2.0
423,192,17,2024-10-24,2025-09-12,1140.16,Norfolk Island,Pending,323,Eric Smith,garzaerin@yahoo.com,American Samoa,2024-01-22,Silver,70,Relaxation,Hernandez-House,Hotel,Suriname,3.0
424,97,12,2023-12-04,2025-08-21,307.76,Samoa,Pending,626,Antonio Richards,turnertravis@lee.com,Aruba,2022-10-28,Silver,53,Romantic,Hernandez Group,Airline,Monaco,5.0
424,97,12,2023-12-04,2025-08-21,307.76,Samoa,Pending,626,Antonio Richards,turnertravis@lee.com,Aruba,2022-10-28,Silver,53,Romantic,Hernandez Group,Airline,Monaco,2.0
425,113,11,2023-12-25,2025-11-17,988.2,Micronesia,Pending,693,Nicole Richardson,david97@hotmail.com,Grenada,2025-02-24,Silver,41,Cultural,"Hawkins, Ward and Wagner",Hotel,Iceland,
426,63,13,2024-07-29,2025-09-10,979.5,Australia,Pending,408,Christopher Watkins,jillsanders@hotmail.com,Uzbekistan,2022-07-30,Silver,27,Cultural,Barker LLC,Hotel,Mali,4.0
427,119,15,2024-08-13,2025-09-21,1803.69,Austria,Pending,404,Kara Torres,jenkinssandra@west.com,Kuwait,2024-06-18,Silver,48,Romantic,"Martinez, Adams and Heath",Hotel,Fiji,
428,130,8,2023-07-22,2026-02-07,1825.44,Bouvet Island (Bouvetoya),Cancelled,931,Robert Johnson,ericamurray@gmail.com,Guinea,2023-11-28,Silver,56,Adventure,"Castro, Howard and Jackson",Airline,Saint Martin,
429,130,8,2023-11-11,2025-06-27,990.82,Guyana,Confirmed,594,Robert Johnson,ericamurray@gmail.com,Guinea,2023-11-28,Silver,56,Adventure,"Castro, Howard and Jackson",Airline,Saint Martin,5.0
430,86,9,2024-07-04,2026-02-09,1200.4,Hong Kong,Pending,585,Robert Rice,kmckinney@hotmail.com,New Zealand,2022-10-11,Platinum,34,Adventure,Peck and Sons,Airline,Namibia,4.0
431,47,21,2023-06-07,2025-12-12,943.22,Nicaragua,Confirmed,919,Christina Salinas,waltermurphy@yahoo.com,Kyrgyz Republic,2024-11-07,Platinum,35,Romantic,"Monroe, Solis and Howell",Airline,Cyprus,1.0
432,83,28,2024-12-07,2026-01-09,228.87,Norway,Confirmed,398,Anthony White,ehawkins@yahoo.com,Mozambique,2023-08-30,Platinum,44,Business,"Lara, Peterson and Brown",Airline,Faroe Islands,
433,69,13,2024-03-18,2026-04-17,720.56,Kuwait,Pending,760,Angel Walker,stacey09@yahoo.com,Guinea-Bissau,2024-08-17,Bronze,26,Business,Barker LLC,Hotel,Mali,5.0
434,182,16,2023-06-17,2026-01-18,65.74,Kenya,Cancelled,946,Christopher Smith,orios@bailey.com,Jamaica,2024-05-18,Platinum,45,Business,Gonzalez and Sons,Airline,Pakistan,2.0
434,182,16,2023-06-17,2026-01-18,65.74,Kenya,Cancelled,946,Christopher Smith,orios@bailey.com,Jamaica,2024-05-18,Platinum,45,Business,Gonzalez and Sons,Airline,Pakistan,4.0
435,41,10,2023-05-26,2026-04-18,145.17,Bangladesh,Cancelled,1058,Daniel Robinson,tdavis@yahoo.com,Andorra,2025-01-31,Silver,30,Romantic,"Porter, Hampton and Sanchez",Airline,Iran,
436,4,17,2024-11-03,2025-08-15,299.01,United States Virgin Islands,Pending,285,Matthew Dixon,russellmelinda@miller-brown.info,Australia,2022-07-20,Bronze,51,Business,Hernandez-House,Hotel,Suriname,
437,182,3,2023-08-29,2026-04-17,1176.53,Papua New Guinea,Cancelled,962,Christopher Smith,orios@bailey.com,Jamaica,2024-05-18,Platinum,45,Business,Mcdonald-Walker,Hotel,Cyprus,
438,34,22,2025-04-03,2026-01-04,1644.08,Niger,Pending,276,Dominic Sanchez,brandon24@yahoo.com,Korea,2024-06-22,Platinum,66,Romantic,Miranda-Walker,Hotel,Papua New Guinea,5.0
438,34,22,2025-04-03,2026-01-04,1644.08,Niger,Pending,276,Dominic Sanchez,brandon24@yahoo.com,Korea,2024-06-22,Platinum,66,Romantic,Miranda-Walker,Hotel,Papua New Guinea,3.0
438,34,22,2025-04-03,2026-01-04,1644.08,Niger,Pending,276,Dominic Sanchez,brandon24@yahoo.com,Korea,2024-06-22,Platinum,66,Romantic,Miranda-Walker,Hotel,Papua New Guinea,4.0
439,191,5,2025-04-10,2025-09-24,566.34,Argentina,Confirmed,167,Cody Bowman,deleonmichelle@yahoo.com,Kyrgyz Republic,2023-04-14,Silver,51,Relaxation,Ruiz-Dunn,Hotel,Western Sahara,
440,184,13,2023-08-24,2026-02-17,1016.61,Tuvalu,Pending,908,April Romero,xfaulkner@gmail.com,Barbados,2025-03-01,Platinum,70,Adventure,Barker LLC,Hotel,Mali,5.0
441,102,29,2024-01-17,2025-10-07,624.86,Malta,Cancelled,629,Joseph Strong,ahanson@gutierrez-johnston.com,Luxembourg,2023-04-03,Platinum,69,Business,Collins-Robles,Hotel,Micronesia,
442,185,15,2023-12-13,2025-08-20,1420.34,Somalia,Pending,616,Michael Keith,ucarrillo@gmail.com,Myanmar,2022-12-31,Silver,51,Business,"Martinez, Adams and Heath",Hotel,Fiji,
443,135,23,2025-04-19,2026-04-25,1442.36,Saint Martin,Confirmed,371,Danielle Zimmerman,wboyd@barnes-martin.com,Guernsey,2024-01-14,Bronze,51,Relaxation,Figueroa PLC,Hotel,Greenland,5.0
444,100,10,2024-11-08,2026-01-10,268.5,Macao,Cancelled,428,Lisa Hunt,laurieharris@hotmail.com,Portugal,2025-03-29,Gold,18,Business,"Porter, Hampton and Sanchez",Airline,Iran,
445,106,17,2024-09-21,2025-05-22,325.29,Iceland,Cancelled,243,Joseph Petersen,dustinhebert@harris.com,Slovenia,2024-05-17,Bronze,18,Business,Hernandez-House,Hotel,Suriname,
446,104,13,2023-12-20,2025-09-19,1278.85,Barbados,Cancelled,639,Heather Taylor,dmartinez@nguyen.info,Kuwait,2024-11-16,Silver,70,Adventure,Barker LLC,Hotel,Mali,
447,67,24,2024-09-30,2025-11-18,85.44,Congo,Confirmed,414,Robert Scott,riveracourtney@gmail.com,Cambodia,2025-02-05,Platinum,52,Relaxation,Gonzalez and Sons,Hotel,Singapore,
448,129,2,2025-03-26,2026-01-26,466.81,Cote d'Ivoire,Confirmed,306,Rick Martinez,qmorrison@gmail.com,Guernsey,2025-04-01,Platinum,20,Relaxation,Watts PLC,Hotel,Tuvalu,4.0
449,1,16,2023-12-07,2025-08-23,399.8,Togo,Cancelled,625,Richard Marshall,richardfitzpatrick@santos.org,Vietnam,2023-07-11,Platinum,56,Adventure,Gonzalez and Sons,Airline,Pakistan,
450,199,4,2024-03-03,2025-06-02,69.31,Kuwait,Cancelled,456,Erin Miller,thomasangela@yahoo.com,Albania,2022-11-05,Bronze,46,Adventure,Nash-Spencer,Hotel,Costa Rica,
451,67,22,2025-03-14,2025-11-15,1546.6,Mali,Pending,246,Robert Scott,riveracourtney@gmail.com,Cambodia,2025-02-05,Platinum,52,Relaxation,Miranda-Walker,Hotel,Papua New Guinea,5.0
452,106,25,2024-01-04,2025-09-04,66.77,Jordan,Confirmed,609,Joseph Petersen,dustinhebert@harris.com,Slovenia,2024-05-17,Bronze,18,Business,"Harris, Mosley and Mcbride",Airline,Saint Martin,
453,197,5,2023-07-09,2025-10-13,1555.98,Slovakia (Slovak Republic),Pending,827,Alicia Anderson,zmorris@long.com,France,2024-07-27,Gold,40,Business,Ruiz-Dunn,Hotel,Western Sahara,
454,190,18,2024-06-10,2025-06-27,659.46,China,Pending,382,Katherine Davis,dustin72@hotmail.com,New Caledonia,2023-11-23,Platinum,61,Relaxation,Cooke Inc,Hotel,Colombia,
455,194,28,2024-12-08,2025-09-14,755.23,Botswana,Confirmed,280,Danielle Mitchell,baileycarter@williams.com,Nauru,2023-03-02,Bronze,19,Romantic,"Lara, Peterson and Brown",Airline,Faroe Islands,4.0
457,147,14,2024-01-13,2026-05-13,1824.04,Slovenia,Cancelled,851,Erica Navarro,jwood@hotmail.com,Macao,2025-01-13,Silver,39,Romantic,Howard Ltd,Airline,Tanzania,
458,41,5,2024-01-29,2026-02-08,1826.92,Jordan,Cancelled,741,Daniel Robinson,tdavis@yahoo.com,Andorra,2025-01-31,Silver,30,Romantic,Ruiz-Dunn,Hotel,Western Sahara,
459,149,20,2023-11-03,2026-03-23,1249.21,Botswana,Pending,871,Lawrence Sweeney,monica87@hotmail.com,Finland,2024-07-12,Bronze,55,Cultural,Jones-Yates,Hotel,Eritrea,
460,116,22,2024-07-28,2026-05-05,513.89,Cuba,Cancelled,646,Amy Barber,qmendoza@juarez-jackson.com,Brazil,2022-12-27,Gold,32,Relaxation,Miranda-Walker,Hotel,Papua New Guinea,4.0
461,6,19,2024-01-14,2025-05-27,1139.34,Ethiopia,Cancelled,499,Carol Shaw,jonathan72@powell.com,Hungary,2024-02-20,Platinum,19,Romantic,Phillips LLC,Hotel,Iceland,5.0
462,106,12,2025-02-04,2026-02-08,1765.87,Bosnia and Herzegovina,Pending,369,Joseph Petersen,dustinhebert@harris.com,Slovenia,2024-05-17,Bronze,18,Business,Hernandez Group,Airline,Monaco,
463,133,15,2023-09-17,2026-04-04,925.06,Syrian Arab Republic,Pending,930,John Moore,kimberly71@vargas-thompson.biz,Kyrgyz Republic,2024-06-30,Silver,63,Romantic,"Martinez, Adams and Heath",Hotel,Fiji,2.0
464,44,7,2024-12-29,2026-01-19,430.22,Niger,Cancelled,386,Christina Berry,mnelson@johnson.com,Algeria,2023-07-09,Gold,40,Cultural,Williams-Sexton,Hotel,United States of America,
465,17,5,2023-08-16,2025-08-12,73.4,Mali,Pending,727,Adam Branch,holly42@thomas-hernandez.com,American Samoa,2024-06-20,Platinum,69,Cultural,Ruiz-Dunn,Hotel,Western Sahara,2.0
466,28,27,2023-08-12,2025-05-14,382.03,Qatar,Confirmed,641,Dale Rich,robert71@yahoo.com,Azerbaijan,2024-02-21,Silver,51,Adventure,"Hunt, Peterson and Chavez",Airline,Turkmenistan,1.0
466,28,27,2023-08-12,2025-05-14,382.03,Qatar,Confirmed,641,Dale Rich,robert71@yahoo.com,Azerbaijan,2024-02-21,Silver,51,Adventure,"Hunt, Peterson and Chavez",Airline,Turkmenistan,1.0
467,24,3,2024-06-26,2025-07-13,1362.88,Nepal,Cancelled,382,Sonya Stewart,hshaw@lopez.info,Cuba,2023-09-15,Gold,33,Cultural,Mcdonald-Walker,Hotel,Cyprus,3.0
468,133,10,2025-03-04,2025-07-25,707.5,Bouvet Island (Bouvetoya),Pending,143,John Moore,kimberly71@vargas-thompson.biz,Kyrgyz Republic,2024-06-30,Silver,63,Romantic,"Porter, Hampton and Sanchez",Airline,Iran,4.0
469,160,8,2024-10-27,2025-09-11,1078.03,Yemen,Confirmed,319,Gary Hill,qwatson@gmail.com,Turkey,2023-10-15,Gold,47,Relaxation,"Castro, Howard and Jackson",Airline,Saint Martin,
470,47,23,2024-12-10,2025-08-02,972.73,Belgium,Cancelled,235,Christina Salinas,waltermurphy@yahoo.com,Kyrgyz Republic,2024-11-07,Platinum,35,Romantic,Figueroa PLC,Hotel,Greenland,1.0
471,13,10,2024-06-17,2025-11-11,1159.58,Congo,Confirmed,512,Kendra Johnson,cruzvictoria@salazar-stanton.net,Kenya,2022-07-04,Bronze,64,Cultural,"Porter, Hampton and Sanchez",Airline,Iran,
472,166,26,2024-05-31,2025-10-12,1230.24,Qatar,Pending,499,Michael Estrada,reidterri@hotmail.com,Namibia,2024-06-12,Platinum,41,Relaxation,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,
473,122,18,2023-12-20,2025-08-08,891.77,Namibia,Pending,597,Andrew Thompson,bryantanna@beasley.biz,Montenegro,2022-11-12,Gold,54,Romantic,Cooke Inc,Hotel,Colombia,5.0
473,122,18,2023-12-20,2025-08-08,891.77,Namibia,Pending,597,Andrew Thompson,bryantanna@beasley.biz,Montenegro,2022-11-12,Gold,54,Romantic,Cooke Inc,Hotel,Colombia,2.0
473,122,18,2023-12-20,2025-08-08,891.77,Namibia,Pending,597,Andrew Thompson,bryantanna@beasley.biz,Montenegro,2022-11-12,Gold,54,Romantic,Cooke Inc,Hotel,Colombia,5.0
474,179,12,2024-05-12,2025-08-29,313.95,Serbia,Confirmed,474,Kim Herrera,michael50@gmail.com,Ghana,2022-10-02,Platinum,36,Relaxation,Hernandez Group,Airline,Monaco,
475,109,3,2023-11-26,2026-04-01,411.1,Libyan Arab Jamahiriya,Pending,857,Meghan Mosley,bennettjohn@yahoo.com,Mauritius,2023-01-22,Platinum,67,Romantic,Mcdonald-Walker,Hotel,Cyprus,
476,94,30,2024-08-02,2025-07-26,622.33,Cambodia,Pending,358,Michelle Hill,bethanyrivera@hotmail.com,British Virgin Islands,2024-01-20,Bronze,68,Business,Williams and Sons,Airline,Liechtenstein,1.0
477,149,12,2025-01-30,2026-02-20,1581.23,Sudan,Confirmed,386,Lawrence Sweeney,monica87@hotmail.com,Finland,2024-07-12,Bronze,55,Cultural,Hernandez Group,Airline,Monaco,2.0
478,183,19,2025-01-21,2026-02-15,820.91,Guatemala,Cancelled,390,Cody Singleton,lisawilliams@copeland.org,Saint Helena,2024-11-18,Platinum,49,Relaxation,Phillips LLC,Hotel,Iceland,4.0
479,133,23,2023-06-10,2025-12-30,526.98,Congo,Confirmed,934,John Moore,kimberly71@vargas-thompson.biz,Kyrgyz Republic,2024-06-30,Silver,63,Romantic,Figueroa PLC,Hotel,Greenland,
480,195,14,2024-03-18,2026-02-24,87.9,Aruba,Cancelled,708,Steven Cole,jessica77@hotmail.com,Germany,2023-05-18,Silver,33,Adventure,Howard Ltd,Airline,Tanzania,
481,185,29,2023-09-22,2025-06-25,1986.94,Tanzania,Confirmed,642,Michael Keith,ucarrillo@gmail.com,Myanmar,2022-12-31,Silver,51,Business,Collins-Robles,Hotel,Micronesia,
482,83,28,2024-07-07,2026-03-10,141.75,Iceland,Cancelled,611,Anthony White,ehawkins@yahoo.com,Mozambique,2023-08-30,Platinum,44,Business,"Lara, Peterson and Brown",Airline,Faroe Islands,
483,45,24,2024-05-15,2025-05-26,1459.66,Chad,Confirmed,376,Donald Walker,ryandavis@yahoo.com,Bosnia and Herzegovina,2022-05-14,Bronze,22,Romantic,Gonzalez and Sons,Hotel,Singapore,4.0
484,86,6,2023-09-27,2026-01-19,136.45,Russian Federation,Pending,845,Robert Rice,kmckinney@hotmail.com,New Zealand,2022-10-11,Platinum,34,Adventure,"Gardner, Davis and Weaver",Airline,Peru,
485,27,1,2024-11-29,2025-09-09,1927.21,Kiribati,Pending,284,Kathleen Brown,robin58@hotmail.com,Tunisia,2024-08-13,Platinum,55,Relaxation,Dunn Ltd,Airline,Guernsey,3.0
486,19,26,2024-05-18,2026-03-06,80.48,Dominica,Cancelled,657,Christopher Murray,omorgan@yahoo.com,Macedonia,2022-10-02,Platinum,66,Romantic,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,
487,2,23,2025-03-18,2025-07-29,1730.68,Kenya,Confirmed,133,Eric Fisher,lori87@gmail.com,Saint Helena,2023-05-31,Platinum,63,Business,Figueroa PLC,Hotel,Greenland,
488,71,24,2023-07-13,2026-03-21,1626.54,United Arab Emirates,Confirmed,982,Mr. John Blankenship,lpalmer@gmail.com,Poland,2022-07-13,Platinum,54,Adventure,Gonzalez and Sons,Hotel,Singapore,
489,52,28,2023-11-16,2025-10-24,1713.84,Central African Republic,Pending,708,James Velazquez,smithmegan@yahoo.com,Malawi,2023-09-15,Platinum,67,Adventure,"Lara, Peterson and Brown",Airline,Faroe Islands,5.0
489,52,28,2023-11-16,2025-10-24,1713.84,Central African Republic,Pending,708,James Velazquez,smithmegan@yahoo.com,Malawi,2023-09-15,Platinum,67,Adventure,"Lara, Peterson and Brown",Airline,Faroe Islands,5.0
